q1,q2,q3,q4,q5,t1,t2,t3,t4,t5
0.6148590726102721,0.5108097193738,0.4603533682045238,0.5905233974909877,0.5016470785253103,3.95751105879087,2.9838345607693535,4.912971613845712,3.036063655865803,1.1663205728645334
0.4145696545487057,0.43274070536158554,0.5327504675442638,0.5718128179160702,0.611961901959892,4.930599128466012,4.918967562847624,3.0930883107783913,4.495684374954006,1.2168767155318045
0.5421074775793937,0.4341010457496335,0.50018936234632,0.5349178080163539,0.6831456367864875,2.872300180725192,3.340768900641857,2.2507783938279715,4.104821170016419,4.451111042834774
0.6014999272698542,0.4746614357760075,0.5703124489414897,0.6484106727804729,0.4538398911134419,3.8352024394229014,2.2994233990915083,2.673270207715457,3.2240797943130275,2.611357233382763
0.5014725552195765,0.34123698413749215,0.6379703156007874,0.5184246581104283,0.6761118505437627,3.207667842143292,2.025700764718252,2.4059380751300212,3.4332359831889745,4.647146390872445
0.43443054131761616,0.5993480437396981,0.4432059685741496,0.4282578076113626,0.5301353686705383,2.0044773823047084,3.9191836198676393,3.1824163325471053,3.0808862828305568,1.0337844317733218
0.5470148746576364,0.4523616634063001,0.4200336683708228,0.6956004137130477,0.4207586857973797,4.375775990740844,4.197530133558084,3.9829211506368196,2.760350521282966,1.2121593426853785
0.5011666351694289,0.3568898184236202,0.5095462131674748,0.35822548100457574,0.5968955276716343,2.0861882065025847,3.1086319700199967,2.915266559798292,4.254259462371971,2.953661289890178
0.3689025731309925,0.3160508095036894,0.30936120057979,0.3630706103769727,0.4577180222499705,1.105169031227537,2.3471151158277026,4.031868584651127,3.0089185332935013,3.8500539423301596
0.6035569946306265,0.44029854119662826,0.527113630682542,0.4126714053031712,0.6429511867028427,2.451095298004793,2.7588441290133217,4.110121894931692,1.2037485063150877,1.5720060328487309
0.35001617903543963,0.620836633368302,0.5721578289164022,0.6350853679953178,0.648424803885506,1.6951784648407395,4.201490401972673,1.482024181029976,1.1847928659648375,1.4925252418562138
0.364956142527582,0.586723905242203,0.6287203390225308,0.4870630340299201,0.5951564851173263,2.2906663057602543,4.960462918331894,4.568473462309459,4.6678517275020335,1.341213105217136
0.40125445754846484,0.6032874532549926,0.5481282336588363,0.4734127029930535,0.38095654727313216,4.942858491322377,4.972217286228549,4.737852505743893,4.506136029030184,3.8728817966511713
0.3859514908299837,0.4979583527263278,0.5254814172603891,0.517127995747488,0.6713852111466463,1.2852093856790914,2.0162782373939034,1.2303514301047773,2.5522453841138732,1.2879767386669245
0.48628552262115854,0.459463623560534,0.32090448496384516,0.5434088989796412,0.537254202702061,4.188964602019446,1.1342422537861898,3.147080968582779,2.534358442739224,4.6609741854764355
0.3839408521598618,0.5761223674875888,0.48080488579875746,0.6245042784681003,0.39780313792490585,1.6010528317933224,2.383483006963785,3.023962430956572,3.6643853934784643,3.562636592083609
0.5158149025348648,0.4798517510862905,0.6528231589328936,0.33907534671329187,0.6083185413201204,2.3032341199700657,1.2974369276930293,3.735847161520809,3.6447202668166625,1.6099618475048167
0.3647720324201407,0.5640093984277224,0.6247566834695955,0.6748744108344829,0.5756560243937945,3.2983558954726115,4.741582450535843,4.810365806237764,2.462547264537643,3.5590934679981094
0.3760849822735826,0.42195897335415616,0.6766688734817001,0.3613827595404407,0.6371738883672352,4.83628874410089,4.463321635831595,1.18041100376551,3.1015793958707967,2.4276028671193934
0.45973868694558284,0.5651954069859171,0.37383876870301047,0.3655124124835968,0.6442819868574948,3.4307568049742736,2.8938418323826527,4.885658812842976,3.963274909196632,3.6771025479524964
0.4814257700354424,0.4977531126459729,0.3229080205160172,0.6925622687612876,0.6076642362375366,3.7870057950932363,2.987818348213361,2.5340465249522506,4.508626258192634,2.5011107568080018
0.6763849135511466,0.329165776619607,0.5559723755230965,0.6139316841329125,0.6452965391857303,2.471235894525792,1.7579744884956812,4.655788825514812,2.2678427794033924,1.2730824976689243
0.5441746041749286,0.47388315805124226,0.5192211717327913,0.3506991571990083,0.6604601340836828,4.7684531387787334,1.7893270019530654,3.1488455888668296,3.144890614998542,4.128511593780803
0.6195714562685406,0.41656520207454617,0.5603791854613631,0.6014325148303081,0.4118792355985156,1.6916981359964618,4.722857594323804,1.5241844065363335,2.731917772720685,3.460684541467809
0.3394435656093498,0.5690695241168999,0.614080474128017,0.6992505214457582,0.6116028742781155,4.071160582131447,3.3691725731873534,2.7076103164378376,3.9156761511954707,1.6926581553677096
0.6031095347229682,0.6134068972819166,0.4375693053123819,0.46921696980195865,0.6995731938427151,3.5990610575779263,2.139444808658115,3.9696445245973893,3.0008225455183224,2.6392009615342005
0.39141000214750377,0.466360737315495,0.46569262936971895,0.49949419711874793,0.48627313102718994,2.2883213706362664,4.092147569197485,3.498236399918432,2.6058675894329406,2.7580007995456546
0.6047017981111578,0.6282134838091817,0.336197057261953,0.6706599284786798,0.3827444076763151,2.747258289602308,3.3842245257792563,2.2931969331838884,2.7849846126465225,4.245628554596911
0.4151606296883066,0.314744462174818,0.40618758760279366,0.6226552638471308,0.48597446421075763,4.863502073125001,1.3520039262840289,2.035799318316262,2.2222877829154664,4.609911191599274
0.5461629559255865,0.40744339619095515,0.45072864047478267,0.45508782865212183,0.5593605182132481,3.6172768975647918,1.9387406104407985,2.9279618309315154,1.473326492999016,3.98874537961166
0.5791458388853128,0.31449708490538003,0.5359698953037438,0.6965912508374362,0.6350805113537472,1.0844179932277003,1.4123049541511374,1.811247060100733,3.244059748152635,2.3459552482187407
0.6143942608970203,0.402114720938054,0.45614162044312434,0.3350977730866545,0.5014290960333052,3.5033033311222095,4.105217475333382,4.878624397077832,3.441278147032251,4.632005880942421
0.4279663364558171,0.39267757289473826,0.5478932098260708,0.6715126504922577,0.5645643551357935,2.0545919429846924,1.28660537796749,1.853532509653351,1.751376636862017,1.1360252732311569
0.5990458206856818,0.3310518589947256,0.6576413412079117,0.6791613894712537,0.5156894162779042,1.2306601868022709,1.1697060220355535,4.6577995886837655,3.7602690385184516,3.8129068069976446
0.6392386506717215,0.6872871940411851,0.41976201061590834,0.5958150453161786,0.6498746738719603,1.0389322390176439,4.835606417543745,4.862915077455457,4.282037164573064,1.3364265922294445
0.5342930194790698,0.6272972970527041,0.46319019338068634,0.3956773855614124,0.5786509133777037,3.090157993036014,3.525295026376421,2.1993847421667727,2.2245970273756877,2.1334544996696145
0.3570687798855071,0.6339562351000537,0.5873440195115949,0.5240868738433067,0.5884280864674735,3.6902535850389784,2.187852461464902,1.1925866667105245,1.638555462044386,3.425759987250702
0.4090724380565312,0.6579381846502815,0.48206137273481275,0.494218444470711,0.35106694807599603,3.257996436428499,3.9139647405474216,1.4872365175694329,3.059734180521448,1.7369666815696343
0.5726664904385941,0.45087829093938925,0.41875475741866097,0.5119426270101685,0.4699264088835954,3.610820118720004,3.3717294533627173,2.3120127901752463,4.738828002927305,2.6343774373230113
0.5091789921161056,0.4474690206606909,0.547797751894028,0.4842805716924988,0.5912932972427538,2.1955797280230556,2.090719810253548,3.0687100766250435,3.975981972092499,3.2941430209037605
0.4948123235771913,0.6277309396603514,0.5500912467601417,0.4555731413884877,0.6914333342486545,1.796513209632061,1.8102524404972593,4.7446855845296705,3.8783328710140363,4.170596840767466
0.3377485885344179,0.645618555652725,0.48969468681398587,0.5332377692233119,0.46021325963113086,1.4212004581021471,4.294085457131685,2.5993714225429914,2.893183375514158,1.5533922271499616
0.4219556670973703,0.38946757941639737,0.33188164496002714,0.3885371482448008,0.43459833942782394,4.69419383571353,2.814230525751384,2.6241420975253167,4.103103740091579,4.128159212432083
0.45262447380496673,0.6307295870914457,0.5755133036591678,0.5700304445119512,0.5880432750810773,3.5686796366564986,4.48106533189366,3.082695252766971,4.0894719430962905,3.188786163475002
0.5781035160390029,0.3113129117053222,0.37020509817516395,0.3089334713792793,0.49181839059898325,3.4701881372547554,2.6957056490719076,4.686184226092607,3.6595326141516775,2.7629183826313604
0.4277774864925293,0.6167771101634401,0.5962559709714608,0.37543081890778945,0.5906088747722035,1.3243726736837766,2.682958782003217,1.4936845990940384,3.630368027521733,3.2378822995858236
0.3963775309447068,0.4186389147104543,0.6510351738700636,0.45575238774381466,0.384493629872221,2.947189787535086,1.8243055719139472,4.84833036021177,3.536184469835411,1.1027731186487015
0.5873684520919461,0.45451189878359377,0.5714708502817476,0.4291127205180098,0.5847579832140863,1.4290554402204636,1.4777554734237226,1.5309514779025601,2.0080786327667015,1.2802152453875815
0.4045537285932836,0.5330736512436683,0.39966671887029503,0.6998778683078867,0.5841181447660622,1.983994329432078,1.8055481193418421,4.267981731293042,1.1075252901315995,2.5763778617369244
0.5348865129681799,0.4043624239549586,0.5909666917109104,0.6804666618393332,0.31291736394251657,3.4839712371746856,2.0554157526855175,2.003895079957185,1.9838105458312807,3.6851678966137857
0.37199323361330083,0.5522609170430739,0.31182802764507034,0.6545977805070348,0.5793514044186583,3.6961402503674936,1.929162710915187,3.2936237238097377,4.173309520916849,2.3885775654196353
0.36880443324327644,0.4918721479758532,0.6430005547896984,0.43627282754083474,0.30915590497811385,4.039992530105718,2.67524710008992,1.6712776698323735,3.4483194971065805,4.226583058699059
