q1,q2,q3,q4,q5,t1,t2,t3,t4,t5
0.7367737634650562,0.807390758715422,0.6728099824806663,0.7767249932886615,0.7403294167068774,2.649009083753115,4.52113869225963,3.9985733411434463,3.189685696860474,2.0145591185884726
0.5570310485710204,0.8420789606166632,0.7813097850572674,0.6499121231317456,0.8861470368912125,2.8575293014802776,2.9964585572866334,2.0358833438006902,1.1548855356498073,4.568587177833124
0.6148123437504105,0.6808377176043912,0.8986008741082976,0.779512776915811,0.5720458476561914,1.9317189710222173,4.647781971091488,1.4220065622192282,3.9214174585990067,4.890251166626219
0.8149806055481427,0.6229755135154326,0.742083462591028,0.6244823181334367,0.5162328363684627,1.0228992850989416,4.629080755654987,2.3083905896675,2.5742194385966517,4.971105502519961
0.624925169144849,0.8018517227858465,0.747492202561215,0.8270499436578822,0.6402970597153514,3.2993854292067013,1.5647968157562095,2.9416212200119647,2.775733425772877,4.891518559877619
0.8637640239518032,0.7038550126450035,0.5468085419779316,0.6639447893049015,0.6575220716332907,4.954259568621487,3.132023931470666,3.8191097062849924,1.4394811115673773,2.5486766794537505
0.5975507790785088,0.6245721703012099,0.7800693625481304,0.830306970722293,0.6234986357102886,3.232149844995404,3.2206942862787766,4.083142429730288,1.589183917315566,4.117933809800099
0.8619773775345779,0.6706075689914577,0.6028877426169245,0.6994063531937261,0.6942272532761081,4.24102763748454,3.2284718134753554,3.9244998770310993,4.270017876728177,2.603823206887709
0.7640615666858381,0.7541970989722881,0.8834413221765944,0.8140978431516503,0.6965500867136833,3.931270438753706,1.146592803985686,4.0698835930442065,4.659849483011705,3.1793925422357088
0.6012744031080401,0.864404608892243,0.6040971982685348,0.7126636361729333,0.7977989551348259,2.5696868815597718,4.556952978418669,1.2054635394036026,3.1121953031926246,2.0848914008883552
0.7833994706503998,0.6758975646915011,0.629645843639919,0.7192870527178744,0.6370379387615508,2.2501130192008265,4.013111339773616,2.749631540746859,1.3061630340416022,3.9742826268369207
0.7983944403404382,0.833383763806054,0.7104088786840638,0.772040816678768,0.8761605720296928,1.7502045715506789,4.7163116210051665,4.152379869040221,1.042785915065343,2.226968904973625
0.5500650005745885,0.6394625073986141,0.6001104689064898,0.8804066834281279,0.7207749185152945,3.7949060161092687,2.9650392223853723,2.2049293573103075,3.6286793094444585,3.5054634487805725
0.5519144724785812,0.5735227133467136,0.645816091169311,0.7488000162080918,0.6398699747606036,3.1991000109285386,4.200356900708685,3.9370443932185273,3.1423702088906493,2.2250387698655416
0.6641302132225828,0.6603519629991523,0.6574643399924813,0.6407689240250101,0.5585014305716537,1.601907998090697,4.13753273602512,2.829072509765399,3.06325240591125,2.0808347420281263
0.7320090410020407,0.5888684670804286,0.7797631545416178,0.7473001714777736,0.861193021585688,1.6303170116193515,3.844533525883162,2.789203984224174,2.2107891035822202,3.5115837698620673
0.8600178821076552,0.6682710229983926,0.5881455835284404,0.6045041887266983,0.6446281771297226,2.8669601685569592,1.3606441434309025,3.2597268616399973,4.697023216880042,2.872845142939335
0.7583331757263048,0.5091718275757742,0.8974557542643181,0.722207608347189,0.7348622976607386,4.314741513326669,3.1507784314573213,4.889834077526315,2.2955480485198736,4.2594450630694
0.6019430332929647,0.8645406866692978,0.70595287827288,0.5107332536561712,0.7854368346533156,2.7487507566147587,2.050998301620459,3.1828211709579373,1.5883916934479458,3.3345123854536354
0.8182882970457954,0.7133269951922238,0.6556636721370663,0.8255930052641054,0.6921562252874895,2.473993676992646,4.457725504704825,3.443591379308476,4.018523646990005,4.642338795877325
0.6457699064400682,0.7678647103937903,0.5033825060344455,0.5552558062956309,0.7175718074703376,4.972473197787161,1.2764866035601,1.5468913260296002,3.4365931907200915,1.05027508254161
0.6577433561813141,0.8503232702245469,0.5305055640667964,0.6755570904524124,0.8318197104454021,4.576620554729025,4.95713577812411,4.00623837172617,2.0415382001455304,2.7008202784372592
0.5114154086420096,0.6207681370668288,0.8011834870414705,0.7794373002185313,0.8054736754145448,4.473722279412453,2.534118487147305,2.4525134391780066,2.971822333390631,4.680166859535842
0.8848892683824969,0.6228062752279084,0.8947415583878031,0.8589524704202856,0.5008260252080861,1.6772898492871686,1.099554688281441,4.090865419015404,2.4254066868540685,4.172936742723489
0.6435944389045484,0.5885780958779738,0.6601778111393231,0.5771190468794591,0.6811094427600534,3.093054814413514,2.9903595520549384,3.4041780472097685,2.735532083616927,3.6523307952989716
0.8936076636272017,0.8487609330479107,0.8137753192567567,0.64890748031378,0.8143144342636967,2.675886106986975,3.968461748842281,2.787784872710934,3.377536209559074,3.038822227895503
0.7465986326196644,0.5661298571215745,0.7063577906676273,0.5437538500579698,0.6877874101773029,3.122108878857113,3.093355998108345,3.371126377935825,4.4588684728866745,4.831438178826933
0.8336747623584753,0.7929792052709619,0.7148973070912755,0.6629920409970347,0.711654202394697,2.435664602981589,3.0869864992520446,2.3190485708741857,3.368987137655208,1.9996489611332775
0.8480237588562143,0.5655712146350906,0.8886891479370522,0.8541513352594485,0.8901590355260152,2.9917547934825164,1.5138193495514125,2.648091509082197,3.8418982040612057,1.776599944207927
0.8241880675390629,0.7009920938811247,0.5200246721055684,0.8650058161247489,0.5776199047693802,3.628326428013204,2.5224655066995627,4.300684109017278,3.144704181144524,2.322687951812041
0.729168824093793,0.7143781354428766,0.5070564762053292,0.8672321115024113,0.5307544010753127,4.142712504058689,3.7773157774915003,4.507508531440363,3.674602797449814,4.166914743348375
0.5706128521707798,0.7661493561784707,0.6803850346578062,0.7372943740344697,0.8369304207986679,4.9619608274653855,3.4117873287903517,1.0441210937116177,4.308801140415273,3.1783565965738365
0.5334255302218087,0.8426335402739733,0.5251370277063728,0.6803982306034712,0.6614419361968646,1.5714744704684698,3.132367833748754,3.753261840863358,3.3479968027472617,4.2102884077666225
