q1,q2,q3,t1,t2,t3
0.5924461110121781,0.5661118676564607,0.30814121316732407,3.703903429817002,3.075034355915342,2.8268174110724305
0.33442246613666027,0.41819431208575075,0.4211178567660712,1.307660384337261,1.8790681660723472,3.9720362585784796
0.3816819952940694,0.6717821581016238,0.6807016566607409,2.695159945563754,4.327815294572956,2.712749760495332
0.6949354984004484,0.4843529463274818,0.3270821530189928,4.397651130951445,1.814132347839065,1.3263713639007735
0.4145386165869703,0.6924325475631763,0.6327365063016535,3.2831547304464603,4.931401704201527,3.1189917896563157
0.6401030297216508,0.37637533085639435,0.3773137852470892,2.344833208228728,3.1860688712219414,3.1769429007158045
0.6116125201262389,0.41301145854557847,0.557426013526406,1.7238266441547605,3.817199642007539,3.699267717312768
0.3659301554403316,0.5307116494254283,0.48123074443801606,2.3409470516007307,4.147932315082466,3.9572864737200506
0.35120032248005795,0.6329412514400277,0.4889091476365528,4.118753456364315,2.698311274936187,1.145646436784232
0.4278665831910703,0.6982125160802426,0.4998461471803291,3.0845341054943507,3.785146565261207,1.0072241724210356
0.45135214277892205,0.5557825933339162,0.4289630539643936,4.6842485731603265,1.6931874746431443,3.4127624688832565
0.6366915542736147,0.6134754604674093,0.5145680641811894,2.2358170772611103,4.029096192523841,1.3304046409665258
0.4851124330661498,0.3685533358584561,0.6760040800768824,4.4996746069511,4.532224662397278,4.84316965796652
0.5243470524003574,0.4812904033946431,0.5457856808054129,2.7475153048429375,1.310652017647417,1.1303298457104924
0.6473841203327934,0.6685161590685686,0.3212837045567783,4.546843887972397,3.859138803911425,3.4048842239060946
0.5096794047628943,0.4043557794445909,0.42324735380830264,4.51007646360031,4.478436411683159,2.8821272068984403
0.4776348987343969,0.6376476803037834,0.41354574067301353,4.555217307435324,3.97451455319739,3.003083097261876
0.5028098817073725,0.33765974883344485,0.6016385565295284,2.2197083972818943,1.9157802521930627,2.8479724706666074
0.3355156640832113,0.5752517065890368,0.4768746158660331,2.348879627690475,3.8864248912827186,2.921463113715628
0.33171757109159,0.4613138642085326,0.4310883783787334,2.045633900678128,2.8967279076590406,2.6457488543838785
0.5376523435426701,0.44260666977981483,0.6205631169025301,2.8365458616483448,2.889404104210519,4.6493019134313975
0.4519058694976751,0.33637860863047525,0.34885357603842065,1.4827856156481207,4.7754611837808785,3.427545755190967
0.6309644449718701,0.35866712374604504,0.5018141256648998,2.853830340745379,3.427568110408803,3.608161857337537
0.6038373847172059,0.45145120045155324,0.67834340733676,2.0651743779549676,2.4465135603845205,1.3366156326345875
0.6575311228328102,0.675665094044593,0.5853472734109051,3.0954795119805016,1.6843443573863475,1.717306065428481
0.33465795403120474,0.5771742872435379,0.5435876209272222,4.983167829683708,3.658445046519536,4.613008351914382
