q1,q2,q3,t1,t2,t3
0.39916952721307175,0.25326002050589413,0.22434751712743123,2.0149607510113077,1.7024947753873603,3.492821497099084
0.4016992833873756,0.3356648475787717,0.25573985137693744,4.756142168880806,1.3045103950098582,4.544036466472625
0.21908284303436895,0.12083576574273369,0.20548340759963413,3.80692331792209,2.3998680068559217,1.1520737615231296
0.19761782125659258,0.10980700067096967,0.2699031041532117,3.55739915036078,3.0702304349258984,1.4499013242949088
0.19268526968651944,0.3013488445789241,0.4487390651069093,3.7686199203899546,3.727273111370775,4.632393470474476
0.4014875874312769,0.4506330956322939,0.2288689722757062,1.6353699841488574,3.9854469193431576,4.585699222923709
0.49104295824896627,0.16456192666175432,0.12453776767473582,4.4945368553798115,2.5064114849199344,2.4688731589588944
0.12572604392084585,0.28371151034754477,0.16226325105423633,1.1992256208295755,2.007747445963987,3.0172142738297048
0.30751217802824216,0.450659526975398,0.41461839008754986,2.1652356303665545,4.803192972528808,4.82715851910806
0.44304026632027027,0.25211126534484984,0.23008360373015596,2.925112564417539,3.8666555983090847,4.669137816295171
0.3601142263111615,0.3670023440326683,0.31851475377707794,4.998123383136141,1.2317722015892247,1.6328046478347265
0.2273529782665289,0.4411957609435436,0.42231462695852895,1.5288116220081651,2.6673304333733787,3.4281680176262146
0.17339299145881365,0.2564896816877285,0.24625559706253455,1.2262904501709064,2.9212905598872183,2.841418276033128
0.23573673991806177,0.25956970514244426,0.12545689000397228,3.2205494242814856,1.5142426591196658,2.347334124550538
0.13627358282791535,0.166390808787117,0.17628768982360327,4.317650824047494,3.922996497904945,2.509288720078941
0.13970966883059166,0.21592351929363549,0.4635002178946509,4.018516242622402,4.286453599311192,3.664139984031304
0.14416677782787587,0.289074394561047,0.2386122210727206,4.82325400771451,4.778190716253154,4.830593409957417
0.3289610302636346,0.2137743164912312,0.18950334523510926,4.695696741349647,1.9528519021453228,4.585274382129051
0.3696244778868991,0.17653107624755374,0.37576446495119864,4.566433053153072,1.3465060569648228,4.376266784484326
0.27302511662039886,0.4296286766023385,0.32174412341345493,1.1172724151468705,3.738518919864653,1.3220625158627417
0.20053690697974602,0.37125723201639427,0.49161061709100984,4.533145929849192,2.0174270685388844,1.6492405130041927
0.11372308016218319,0.3380327122055984,0.4985145595103563,3.932695420116354,1.1242426920517135,2.458391175351003
0.37598355119456683,0.1779308502623385,0.30890742861331005,2.9354874954907055,4.690313522501103,1.672402443871082
0.23298325988949414,0.3341919214615839,0.16219811972504194,2.930891875266596,4.986678556572869,3.110082989706453
0.38983869900611656,0.3044548050130106,0.45670661627634324,1.7409841638994896,4.709281219153933,4.624459395037808
0.21413048862958145,0.26282465853852777,0.4808799415922963,3.453622976317905,1.397166433416352,1.8344040890283067
0.4073328853564452,0.47409018792198543,0.25386383349521524,4.053086517969227,2.1252237676112564,4.903200868151167
0.13692844748680422,0.18953913620976115,0.2022066864120011,1.4941518479555649,4.127731641051821,3.4635969148163817
0.46379213567686617,0.28571991794992735,0.20463213445699324,2.700582491001767,1.0858105878940512,2.855326961088262
0.15394569588539986,0.33095799983731966,0.4005947696574179,1.074149949531459,2.8209344868549815,2.9209028873693867
0.11443084436603118,0.2890014786934413,0.300343853552563,1.635722295009944,1.643194970340768,2.0800637882298796
0.13607592728182283,0.28687266937641964,0.11361964008163641,2.837802991342623,3.2386759576969455,1.4450904890259082
0.2622879812467186,0.40844872802597043,0.448059768121571,1.5906873030296431,4.432321241560274,2.8681022605168014
0.16698921449928453,0.3527486841377454,0.4115281102107784,2.029631657349012,1.7591862275662171,1.6692134984751954
0.2820993727425799,0.10496121168744157,0.28710183594935634,1.7387450573189573,2.7833722178566473,1.2739541701722237
