q1,q2,q3,q4,q5,q6,q7,q8,t1,t2,t3,t4,t5,t6,t7,t8
0.7003931075701914,0.868756073310375,0.6844502591791549,0.8740117455060328,0.7629513019640068,0.8761510139501092,0.776878133002179,0.7136328174199613,4.205289600869032,4.630530474505598,4.548260879357516,4.1129250826772745,4.669058229050099,1.6031858070492397,4.835332326361246,2.5367005099629454
0.5707141094222469,0.5622034786733282,0.8698821847453473,0.7871032654706864,0.5684425844906228,0.8066387833618658,0.779165994792135,0.7617451347301243,3.229530334473269,4.727291887638197,2.402533186044681,2.1264775612557054,2.7497798648645393,1.8148431807441208,2.682785543738042,3.453541325581196
0.7448729750782384,0.8426783809391147,0.8933706559516699,0.7542082938921834,0.6055686532572258,0.8109562793139543,0.7250290545946271,0.5683229491928043,3.3876372434715867,2.3695007829932075,2.588472445997118,2.341900310754456,1.8529979088046726,2.154462151610913,1.0187686090298724,4.947219672421152
0.5138108073774161,0.7017876757859317,0.7838830321307261,0.7217640550104647,0.8848297612948783,0.7935759283234108,0.8094497393437683,0.8147026375942531,2.4678490350747992,4.353044650568935,3.5127623485364428,2.7725609458762053,3.4941348703744364,2.14399988975344,2.850695272243847,3.928978809026817
0.6127039117529852,0.7733382872182712,0.5571282837578674,0.7959166460954803,0.7317259394430718,0.7463603848476494,0.8657724631963816,0.7835365403771435,4.807855540572918,1.355137545348458,2.1806454955850745,3.8069689437351055,1.8824490916794367,3.4912340715487558,1.3681101471903823,2.0533257298910907
0.8196288732172673,0.6512444118131053,0.6580161821980922,0.6024642059385329,0.7612227525739115,0.8926387216839725,0.7917173149451205,0.7090687057736027,3.6283130048272545,1.8673936697050513,4.5507052459342,2.916928428080407,4.711853609177827,1.0757931769545124,3.374987987189911,4.298325273027241
0.7970137218910468,0.7969084286956851,0.5641183930074851,0.6630356253857297,0.5328394690316538,0.813038998140655,0.7285520172488233,0.738446089099887,1.4118026290073145,2.1833769956329094,3.4426387724443455,2.4464391353604107,2.3077038662913214,3.366876387425261,3.4060644499441173,1.9392584127830137
0.7902525385016896,0.6228296526430256,0.6221100889450872,0.881239849497484,0.5839755101235223,0.8240891976465639,0.5761595235020185,0.677449828374736,1.5461397952882834,3.1241300490498345,2.9837171844858528,3.632808010418077,2.3217390387265224,1.39599342866007,2.5425710611570196,3.5907146698146377
0.840849873515094,0.6976339241051133,0.680729328319189,0.6558084711815182,0.8407625359763864,0.5667868798282568,0.6822057213207894,0.7123886177425892,2.0667530665663163,1.1458196748436222,3.991026938254432,2.162456752459274,1.2951092580190213,1.3021845149362843,4.534223679563046,1.1920229701188712
0.7376720211271957,0.8990367964332592,0.8590164257746037,0.5129012107346835,0.7985895629870028,0.7480545971943303,0.893522832528941,0.8666341430469587,4.982337472154152,2.8293655932576725,2.0290896979616955,2.8521676229546715,2.1400504769340953,3.511615852299119,3.2946591683099964,3.4401161787897596
0.7924057550994577,0.5378609887131345,0.6108936562974567,0.8884787562990542,0.6826145140887303,0.5065124844485266,0.7191727092316913,0.8073026066443931,1.9142591385316692,4.271515249753526,3.0173013412826712,3.424893298906282,3.7556506638147162,2.2029871186606442,1.4876264832132957,3.341969260552938
0.8275975522843051,0.5627091176856446,0.5210175769884466,0.8108975202474267,0.6136373369367357,0.5581407789434818,0.728218511209038,0.5092634408372114,2.907673830582615,3.001730896930093,4.5318602990388435,2.042166058424117,3.7847325080074805,2.8371714751410035,4.362723459905136,2.6040472015172442
0.5903856882243377,0.5445040843490283,0.6936230480992702,0.6364126595398913,0.6832118303127029,0.8367105494973868,0.8884233543986937,0.5357784780198172,2.266992336804739,4.496446792521446,3.2016658189471565,3.675488139512635,1.0293477497000412,4.9881560201586135,1.04198058156586,1.1146861479682357
0.8542026074148917,0.7755698916475517,0.5721581406782987,0.533789221177609,0.5886494603677785,0.8125621457895456,0.851842416904782,0.7762049930411209,4.350585885299078,2.4422794898692164,4.481241109358905,1.1047151164288138,3.604893541213273,3.166698376904061,4.90558518819903,4.535005257319247
0.6615513018670234,0.8756922351955867,0.5760773271669924,0.8423053248997802,0.8614722362252025,0.8210383836457684,0.6677478527581212,0.5808678407763173,3.3283705405263424,4.800779426784682,3.1310918920987154,1.5253917119944624,1.207390253887187,1.8864952952623204,1.1859890061504403,3.4722283146171584
0.7815534338989705,0.6074099447141869,0.8013703980824907,0.875582085785684,0.7343359376202669,0.8879303121689333,0.737583514297154,0.55006034055916,2.993544432976587,4.431086148461269,3.6249510051500184,1.4048921860018568,3.591949218725853,3.0776797880827242,4.910804039613621,2.566867652750754
0.7521016208695399,0.7979994784500837,0.5984171416888712,0.6165980642841665,0.8469499250027481,0.5402586337012725,0.8171241133840093,0.8677592739365996,1.0790042476350248,4.3517359788868335,3.2080390432243364,4.654259350131333,4.240938709717787,1.274071427239452,1.5811831638102678,3.6257798647294104
0.6623464038188043,0.8946791732814392,0.5434783340569194,0.7301910329602394,0.7646955619865368,0.5872100562419976,0.5657175576823535,0.8352402560838206,1.8871315018048191,4.861291411051865,1.894089708133487,2.7605810143599907,1.1072957016809015,4.377967912418655,3.6764015874766205,2.25103986024261
0.8867403233107269,0.642363969831987,0.8207877017594609,0.6144924826063685,0.6603804886672806,0.6674503345325504,0.5120341415143581,0.7127205839309452,1.5595864955430372,3.0255396793155303,2.378035984498031,1.0508169747012843,4.262339441706308,2.002841931315995,4.388553076715319,2.9096893033611693
0.7717229654046303,0.5486885882996183,0.73964753194687,0.7650125381315234,0.5930733119734104,0.5697832605545704,0.8389136828173066,0.6823708803870657,3.51220361261138,2.596896926524969,2.646377677957319,4.096898986949332,4.5781369226176025,2.049813313309607,3.5181421750932147,4.703790173291269
0.5780475436582947,0.7238848586484137,0.6650515896795854,0.574058635839338,0.7711004057208998,0.7460106055029928,0.5218713936478312,0.6066634531812641,4.391611714772923,4.027968008814327,3.9806785002162286,2.818129103772627,4.891582377678373,3.8825748595064713,1.4869542436400849,2.6080451523501846
0.8717665580688361,0.6908203717486232,0.765327686022679,0.7619890219840739,0.6167970594695429,0.6641942457842218,0.7701795734150907,0.7664561063517035,1.676704014648423,4.925178920518578,4.150845617455347,4.435799602623641,1.5247128189967967,1.0904104073114764,2.310431798340428,4.08732509339329
0.6435664258309656,0.5370298753770032,0.5543875619714678,0.7396653340651013,0.8231543223388391,0.6111785079846205,0.6516098498647465,0.6277216161890792,2.6513616781535116,3.9432560812657096,4.207816783401991,2.709816764883845,3.3220444608569872,4.099173086487834,3.294363818333064,3.7652005445080707
0.884863250411632,0.8803314894148899,0.8623649925196882,0.8988018310559172,0.8829935661822172,0.8808081130866451,0.501294759425329,0.8079624472471081,3.884938109452002,2.9862636560903715,1.966379365893265,3.840445292468889,3.578710750748269,2.3113411571989175,1.592831452185739,4.629783686653221
0.8395108599961698,0.665229113197219,0.6359013876125648,0.7831561246225494,0.7293692725626322,0.7097848340527553,0.5418502937128109,0.8384033220737812,3.6278513460840793,3.668632335793178,4.9231422463944945,1.1947376160402516,3.765865128345917,1.934841829204304,3.490572893281854,1.205899677506162
0.7911340854450319,0.8478916145054544,0.5446449076479868,0.7233311495147878,0.7082157482539915,0.7532231595786363,0.835574729164356,0.5586666649126729,4.7248145465271225,3.858801618997469,1.3176862899850974,1.9642776132533335,2.588881035218294,3.4260850126246503,2.011284724985355,1.5341600723464435
0.7017612097511566,0.8397286484014553,0.5828775415809311,0.5484706842642272,0.8622585288275758,0.7727288981402354,0.8393138668141698,0.7422482397781257,1.9986078044916082,1.1919890716859811,4.876160544117596,1.4268100123003196,2.5172669443888758,4.707206903013036,2.2720131112646875,1.0936286357875051
0.5989678455714025,0.8438364893294972,0.5178969247540085,0.5506640934434561,0.8146555561499862,0.6985664563884204,0.660924446666254,0.7012312362397926,2.8949382998893824,3.2352419645817596,1.6231870422585324,4.844844259884613,3.8633031319410716,3.370534168437011,4.542917277524687,1.0047586393541978
0.8365626463930027,0.8785350982906541,0.5209012608954964,0.8367067395984771,0.8166813089318012,0.6063124059271525,0.5877545879931322,0.7016758825214856,4.8503343973395205,1.2191205087518675,3.1095980748870735,4.559923029263088,3.434951571291193,1.9424056558699805,4.268905181725716,2.6258285753117674
0.6205608833238629,0.83475695603676,0.7931165136579472,0.8146944645925509,0.7149643527100733,0.6144538715420145,0.6687139381818552,0.5433849339014322,3.4297785766602535,2.8060702986453308,2.9241799103279993,3.0117876877301333,4.743395181732049,2.4213612602959396,1.795151057312486,4.677411581971905
0.7639052877826535,0.7447125805518339,0.6085438581498792,0.868354678665044,0.8247219674558681,0.5761802607290276,0.5368816691705846,0.6890479425340919,1.0668276389529145,3.045743159742327,3.4443245512937066,3.166244004260564,4.877048457427526,2.250460595871769,1.941396717668657,4.2713503353561295
0.5373942259575017,0.7484662844830525,0.5958154407363436,0.7910457223240966,0.536429336193497,0.776632664755821,0.585625841805602,0.7706180027280569,1.65699726800539,2.494648402148999,4.112512933981672,2.9942545458448073,1.9692255359039033,1.6411966294236295,2.979342751937807,2.6423242648298357
0.6601715005788307,0.7368341880340203,0.7966199134693099,0.8046008043507609,0.8467186042546757,0.5563294074829367,0.7741103975326903,0.563057328386366,2.4765092883253716,4.5236861746764925,3.7096343606129336,1.8848564035169266,3.222323565897474,3.7791433176416485,1.6030320895466748,4.890601385592844
0.8520174446732403,0.8872152355644303,0.5146402120762644,0.6698076091322728,0.8914382326416532,0.8175128738696005,0.5230987922988845,0.8252233533939559,3.1188872273272867,3.485569155967603,1.0290252613219666,2.053851108269945,4.513658601961108,4.913477089984487,4.835660818083416,2.29141994899884
0.5882370671753526,0.7340295434000454,0.7238994599276783,0.7725002560354897,0.6062750944740839,0.6472061046349309,0.83449312405679,0.7936809174443658,2.2929093703198244,1.3359387840726153,1.5481353032715104,3.8865114886773853,1.35150587164381,4.553570404320453,1.2096051074375236,4.742161006728667
0.8217445139857303,0.6333713696740595,0.8305975448997619,0.7900221618718013,0.7796571147944784,0.8078168369932787,0.5346264732104719,0.5357154785885145,3.6856061957088535,2.043263777275131,2.384236116661227,1.8907129271411556,1.9372468619363072,4.7170151657504285,3.34906608692674,3.2016191714299653
0.7344631900141555,0.5666373962328557,0.8653486695588668,0.6684041042926544,0.714511951547214,0.8612444343508474,0.6935209978960822,0.7558362051696738,4.941415823101542,2.629321592882964,4.1642316008839355,3.4067722086869408,1.6605269743998345,1.4443647820558212,1.9532972166457379,2.2661876396373675
0.8848390381289624,0.8803229671759938,0.8479783190928696,0.7343789671829289,0.8684261669340569,0.6749983957329698,0.7257876643844592,0.549619851225578,2.263086200897315,1.4338444400185804,2.6393097318807968,1.7478945683664966,2.6283927562421416,3.6656997547914205,4.142849648064188,1.6102923431064857
0.600676200092532,0.6278821358632534,0.5928802565816015,0.7081327110343565,0.7412658310665959,0.7328416297546443,0.8918216209945158,0.7560015110087286,2.135565883786021,3.75471038137741,2.3873437197840754,2.5251047903767496,4.148871878750578,4.016471412988464,4.37998499635856,3.3792452974459124
0.6826425602760525,0.6014124817481146,0.591326882311362,0.8741633351921451,0.8481212413632618,0.7938314920979131,0.5922870323786892,0.8517159080630863,3.0247877797939173,1.6710663466924478,4.640363006381788,1.505669363935536,1.3181148719442586,2.2070051747723554,2.6741298174266035,3.1152426469448695
0.7800365888342913,0.6769874218121084,0.7636024002932805,0.5127501904033294,0.5568146917088124,0.5459858161134712,0.5289687152278686,0.6125358002748477,2.0928047638699434,2.0821137082481878,3.104630354427826,1.1633283210980636,1.0948020454280538,1.6259999805693486,4.901202086254218,1.3607290604039433
0.8744661515073613,0.5960772452188958,0.7476246044619974,0.8516532663450314,0.8034009338524375,0.8133159282212192,0.6857109610842453,0.8122992948717356,2.6423465987454184,3.70256766583812,2.2298030907238227,2.912944748050096,4.477343667251734,2.301200556116912,4.804936672921341,2.5776689532519548
0.8869213618717261,0.7444116229245078,0.6077119272275555,0.8342590783727363,0.7460285326805871,0.8461442765417597,0.6586892917889707,0.6695254645253625,2.9430150118852687,2.2893821788401265,4.100303911926882,2.3887430857673584,3.9743348130172382,2.689147713737654,1.3654383478193433,2.5192848769474914
0.83993908704795,0.6138180784666557,0.684269257035039,0.754722226487204,0.8453053541916647,0.5108457313291763,0.8905055710617109,0.648391056473372,2.2337461287496074,1.012960339065284,4.177857206661519,2.1975172578742965,1.7771960140590393,1.8785844408378178,1.9991847094916668,1.6357438747716495
0.626220651246528,0.7213755187543305,0.6419468769845516,0.5177585522449984,0.5583500656995771,0.8833392503916901,0.6362717279936505,0.7899316600707144,2.704791335145053,1.2630371440274883,3.628196015807717,3.17908806742708,2.153597867832101,1.4915765733241297,3.6715391942169777,1.1020927504812041
0.5501248434717517,0.618672755438339,0.7035461396168056,0.6495946157479169,0.6193253036089487,0.8097746635775449,0.6093673721268641,0.61685259409657,1.6683272599444203,2.88723668425249,3.624895740339759,4.555047094173651,1.8593623182827823,1.0143374954611977,4.1448215110707665,4.238409692833295
0.6729871232996484,0.6090808828463976,0.870688819662994,0.8715205935364909,0.7057969521581395,0.6681746738530038,0.8379680708000908,0.5444542053058274,1.2809903184618623,4.64912748070555,4.744993539330347,2.299444792401343,1.2878960750552517,2.715556024893975,2.2214677967407646,3.6774768614307103
0.660864951389414,0.7827583748605855,0.5144918047637691,0.5357149997571564,0.8244493336702099,0.5706832368481306,0.6321550246279541,0.7897889838831578,1.945498216203097,2.10530911405115,2.6541173783760232,4.604506396289994,3.1007048267596993,1.2055317864241157,2.1168929661850635,4.446374933477713
0.5827466900001815,0.6057662175659859,0.7987138550247754,0.8904062061556879,0.7186519638842255,0.649372052055299,0.6005900922665839,0.6269697307679813,3.86181954515778,3.9897720286908793,4.153242313782924,1.019721416103252,3.156181074404244,3.2378617792901583,3.329860938563609,3.289099049930904
0.7499355203035107,0.8988593384303576,0.7399173688050602,0.5858643371492109,0.6904914154231367,0.8987637387250305,0.6794379318048777,0.8009765544401424,4.640510472726598,4.009776486549378,3.0744995817592367,4.830754455989894,3.3884494928535736,2.0103816427231678,3.2548012776289035,2.312347567516607
0.7881162553044843,0.537909613928264,0.882893742375386,0.8909544927728135,0.6345570497885678,0.6045860560831077,0.5317676306870761,0.5237405865066352,1.9376591068829345,2.788669261590006,2.8347335689543867,3.781486299357418,4.000267680452327,2.6754336496656324,1.8619148236586023,2.706031798899742
0.6151001102473012,0.6714651957398565,0.6278926016031872,0.5830641832323302,0.7335815767904428,0.5253062175307686,0.7263586462679098,0.851679497579272,3.0059101764377045,3.399513351417001,4.822237706434209,2.012885608773269,1.6060532157585925,2.255226238155622,2.987968877432758,3.1662413501104565
0.5733363237904949,0.5113748666327217,0.6976093905784022,0.6963006686386155,0.7285785671092261,0.8569265062241703,0.8405076514508245,0.5929981920176915,2.5348846058809,4.126141175384085,2.4165375873474595,1.3527866192315807,2.5077650729675884,3.0508084239145328,2.6343644652368754,1.1205071325110545
