q1,q2,t1,t2
0.24703067074244622,0.41469756703367633,3.4127995573472187,3.7901609991148426
0.18450570314682466,0.45968529706108086,2.9318155096143492,1.3745692415669284
0.3623773337853947,0.240124213566423,3.7048338964437795,4.485703238102425
0.43928923487939064,0.2635288275575246,4.356032988738618,4.925681607093962
0.12207011255329281,0.4332152707452661,1.4651762817479366,1.2605477442674493
0.38377086543347927,0.2243508946809948,2.2928479391813497,2.736322134080515
0.40527123761221473,0.20273646063521236,1.1019123413210998,3.927507788998093
0.3309866802366481,0.20610592922622192,3.0439632858049404,1.7584904755453952
0.3802105606079058,0.2814392360240032,2.2859293412080577,1.0398944204778902
0.3094404651229924,0.32756085573318405,4.74050999470086,1.2724296491796725
0.19944028268278063,0.3623984292810847,1.7228416003570777,2.7595253528303356
0.23544551200946442,0.12782518940655818,2.2687362442351118,1.4037602317335596
0.3968131272679617,0.10978506485301126,4.186047928275927,2.364279249387425
0.35769742879692357,0.27704361165192115,1.081249213950045,2.7101279802844997
0.2064382569464087,0.36193833754919225,1.1348045929331887,2.8286537112451917
0.2336936723503726,0.4214743535211153,3.170335404520155,1.4910139445339112
0.1908742769417752,0.3837125104426369,1.8548114820767072,2.1803230285455095
0.3048568190443016,0.4416585994018841,4.785593286856914,4.616929629614227
0.1951829852782188,0.3242080103208169,3.608718112518731,1.740583513621731
0.1384198593188736,0.327234362967897,1.345974940971165,4.234121438825431
0.10768383090985677,0.2608049120384184,1.8653324531497777,4.769059427795925
0.46294025134361394,0.28314535870699215,1.2388136041568263,2.2133431754764725
0.18293681475266227,0.3853031527795969,4.111377186554642,1.0808292892012963
0.35190667486795835,0.4450219074511259,2.17269209749659,1.4435187666517972
0.18891845754351275,0.13566434163107566,4.598726456334193,4.151286487813617
0.411959196504345,0.4561055158961138,1.8177213034316733,3.734908727411777
0.20788210936280402,0.47670537941822544,2.3328069378335137,2.179591140382124
0.12294828846363465,0.34933722979763393,2.4050043660482636,3.553821505533146
0.1314989862960464,0.4869363575318765,4.555820669735357,4.011420499261971
0.2945860926929731,0.2820056525864779,1.0061142362692497,2.1719662237371598
0.4466738785787078,0.46628654139508885,4.149765545528117,3.9487740604677883
0.4297302228580181,0.4861709980501686,1.2928792724563172,1.1095595285601991
0.33590192984193357,0.3846179388762606,4.2832540973147095,4.10767154258739
0.27772500058040916,0.489091378380459,4.140273924386352,1.238032473649226
0.4254413994465507,0.31705661109917993,2.0677102791296322,4.137454094936013
0.4405111620211668,0.16886531059042537,2.163543643703976,1.4230402418175299
0.3703615983780215,0.18195256097217696,3.9543219449217286,1.8862338346327379
0.38895949380502015,0.46967106289904537,3.5825968124292302,2.657345373650501
0.3428523252303308,0.31796324713533286,3.9139389747855793,2.1700707200395177
0.3604363327470944,0.3222840484362408,2.7733349683562905,1.088074879073469
0.22746214908586115,0.17687672835638182,2.6496837472755015,4.423399645874409
0.27037640897519266,0.153019325190206,4.346970876776369,4.034098202226711
0.22528648358378886,0.48766905933125837,3.711462803416379,2.5607838149038473
0.18194872200425768,0.37469946553289835,2.4990756349298175,1.728801663003929
0.29777480759727715,0.3264749955583615,3.3588133350871887,2.66636017388511
0.45893029422873777,0.19762053859297898,1.0332631039557931,4.9040814033018885
0.47371649814812844,0.104831501256571,3.2231920405587937,2.8458547961398644
0.3432682518151857,0.35365242109761064,3.430464283643331,3.7504240193948393
0.4091231728567021,0.238994473402993,4.89369987358909,3.649897288866768
0.4705317752164032,0.20570809975054588,3.7432379151727915,4.454154048676582
0.4776935983756635,0.14782473464339346,1.8451498836113922,1.0905497855357371
0.25313125946212256,0.15574481036835622,1.1162889175298538,1.3307048928142269
0.11427873750115083,0.1515815723738112,2.367170663451482,3.378501391414506
0.13847452015752212,0.33402004809821584,3.436368658915237,3.131984991056161
0.2763529918667825,0.16900504858534404,2.324667065224758,3.0777549251903302
0.24855965751410578,0.2702841803111358,4.022981023703185,4.388412588073339
0.4712593233052844,0.3546201451778169,3.934684706012958,4.967176137965909
0.1650526712662453,0.2371562744602903,1.9282744420439313,4.345989492545563
0.2160077477551651,0.2126810404601172,4.10765747150335,3.1618856921433176
0.34114531228496237,0.17868830344967865,3.0066913314537995,1.5836369074439345
0.49955260736775264,0.4230846539735835,3.718405942352618,3.3531714950265235
0.26117951070601353,0.27703084909060405,3.330251892827393,3.62160878287614
0.22700815193467047,0.4710805591884827,3.182830864903032,4.738107510686538
0.2369318307060847,0.14257492779242176,3.687401223282194,3.681779807556647
0.14213831948886899,0.4144494442784721,3.0351450795212216,2.02607689419931
0.3834579674038605,0.38529628559543216,2.874922572691534,4.703372057012142
0.4783640408797416,0.1858615414223218,2.5771933918594154,1.9615129688785196
0.2853110398010664,0.44819010521869485,3.5103592652211413,4.06913108560531
0.4853023170306908,0.2759369315241269,4.757107595748966,2.5914648560883746
0.2484581118247153,0.3198152087304311,4.176748318322742,4.7396782662964645
0.3763115435739043,0.26451946889008404,1.7852835554295243,2.334657598383197
0.2232033979109808,0.34219860402730695,3.792832121427736,2.378971557142205
0.2889082867780406,0.33674991135705923,3.802135543422498,3.8329968040536206
0.4878884054803775,0.37806501281225835,4.567272065903818,3.4241847646634067
0.41922638376136745,0.354623602685637,3.6159150464579772,3.7292042830815806
0.10979749420776566,0.11883014131084657,4.648497379373132,3.446896956236275
0.3958974348009917,0.3821872369595519,4.213364377959463,1.577691272979334
0.26946123491207474,0.3092877691419765,4.59413854860717,4.186055615164574
0.37091747396833696,0.4330738628119727,1.0045678222584815,3.844938585122434
0.14959318354196977,0.43807199927005513,2.7728038545574654,1.324866184687167
0.38715250022275827,0.13995183162050628,2.61341804655953,4.054360845280153
0.40460144564591716,0.21607538026087109,3.572198324462031,1.5245034424176573
0.3488484123213038,0.11067528685385222,1.5930216461185163,1.4391537042027096
0.4041864756298045,0.17257533948761683,2.1937589033122276,1.533261610314316
0.377384253890656,0.3321561769917549,4.221584150489622,4.731896042088147
0.4871102251072589,0.1003481104848599,2.884004946838126,2.5611230071082893
0.4857539838971757,0.2671614966920986,1.9165864915040682,1.8670175263393212
0.3644238916486916,0.3169528959111739,1.0644272478631072,2.93506040351292
0.4036281604915424,0.45748862888908526,3.1122422505398184,4.283137294556964
0.3400973094364116,0.14624972635339895,2.441208831776609,4.188554436515169
0.16950567922132756,0.2224618701134661,2.3109372917293234,3.398926467097615
0.2987961066236065,0.4469227695344101,3.059298181433582,3.1977822915321124
0.4907052220144317,0.34979354451101907,1.1121385750103787,1.0177716160871118
0.317290646928574,0.47954271592944,2.901083095991365,2.87522456396532
0.22032868991462407,0.21252168642844513,3.036340464001304,3.5188064805298005
0.41555292563211776,0.3405110459052503,4.908537231617073,2.0568034217817344
0.23721442916166247,0.2436119041172593,2.2786923435241784,3.2564780606041897
0.1420960178601928,0.17755180248510333,1.1657844198168021,1.0900689864232511
0.47033746628190387,0.16439249299008402,1.9015923948085476,4.320145572619786
0.30739064783672765,0.4095087270340615,3.053405162530984,4.481383335503572
0.48405195756799657,0.18267179427407162,1.8263650950355297,2.2046472830747463
0.45469372245948525,0.45274465291634935,3.3272186435825493,3.524514932889379
0.4434438669177283,0.47948461662970165,2.1324292028789618,1.1169874185302966
0.34308219204936097,0.15206713576816222,1.6989552671809554,1.9477333957989567
0.1764711419595961,0.4759655960474547,4.429141859156964,1.6814758853680285
0.2178186390329711,0.31648204251112366,1.7356439529614658,2.9169742878907137
0.2653791991331679,0.46510592824120867,1.815153297555245,2.208328374185448
0.21084872849126227,0.26209723276316543,3.4977131405559314,4.184300172247566
0.2746662440473687,0.16755079368229042,4.209959869237023,4.720379995495841
0.3052583206004445,0.2094291274986719,3.8831548998800827,4.053476023878455
0.13238342267133538,0.4380375992717056,2.3831062609840465,2.049747268176664
0.418235070927246,0.35542041056863993,1.0247793743692233,2.9044863503543032
0.381219440839053,0.42300455451652563,4.1911640780501696,1.3615446345841002
0.274951767889416,0.34861036164700687,2.7384731832092237,3.6145965106608156
0.14209453571000807,0.4236990965219315,3.5903149067850464,2.779445859131414
0.22591118535847823,0.2585516782769248,3.0389773875643407,3.8224142216864836
0.4488939113244955,0.3570569817038376,2.717106908769206,1.3980035756777225
0.3032066481784762,0.44547995887877156,1.3160688822735764,4.558259408125194
0.45722365997471026,0.3499504769220281,3.459676075476948,1.5811823763273036
0.24274049620700078,0.1259124634366871,2.4244305348393542,4.843964413109184
0.25452917229629457,0.3940489637805996,3.0843212520212244,2.5730332934234177
0.2791088438840251,0.46116641041300566,4.5807489960376815,2.218577627874942
0.2513045008607374,0.3216689303914486,3.4795702609066455,1.6972557503105667
0.25080890958862356,0.19482273614209325,4.88164515083907,4.937127422518873
0.43580208650647223,0.300534712279543,4.036541317574128,4.890788081576263
0.4208893417907452,0.1921410057891782,3.421283227494375,3.401246755996043
0.37419728553563936,0.4245907275072741,2.1156899638600963,4.0577909504423335
0.40725191431949825,0.20788941698479918,3.124376890968996,4.555235662469949
0.1460787825486424,0.330275457282847,3.9162507474719206,1.0775888897617607
0.13850290034965634,0.2842838156254344,4.876342371255694,2.6788138712506617
0.2266567625474786,0.4746825817401612,4.804861823878606,1.8231746184476343
0.1927841788525206,0.1822230247518852,2.6883763424805442,2.1760781038887744
0.36441554642836005,0.15329586486473198,4.959237897599714,2.1562828159337446
0.2331160098111929,0.4839213948544784,3.8545709333096125,3.042618345898794
0.45635285523678526,0.21420871648387615,2.380949928416986,3.0764669912567886
0.480727490117822,0.3695218982315789,3.8219171766338835,4.313276709593024
0.1971682288922609,0.41350874147490213,2.403929185961448,4.59652173160864
0.12047371115516939,0.13446718844542868,4.438999812771002,2.506253772446473
0.23671841574701544,0.32751499823880903,2.551126180692907,2.3586085357008546
0.3925144050092614,0.16278893994570487,1.8247701650343746,3.125986348959656
0.4785573566417135,0.37942435708403355,3.400179749816467,3.301592011301387
0.32105996438481094,0.3649404742838239,1.1468650513512708,4.5709222033378225
0.42677235930689517,0.47186372700495727,4.8732357091193235,3.527244665943175
0.471090358888668,0.31136870169999487,1.9606236499891088,3.1498156618858895
0.21211687192369696,0.23047079900751274,1.054416558562104,3.5565379169699662
0.45799601006516155,0.16778572562518868,1.0904771219877167,4.092237763222427
0.4266995744061538,0.173404565439073,3.677563174513881,1.7337544502897417
0.22194937425344152,0.38529390325533897,3.525350232935903,4.236287572120635
0.49809902861510236,0.14406267047053023,1.9541533966412077,1.211268689675058
0.2001006206860012,0.23103481991270833,3.8676483423829673,4.5664442545425965
0.2002841812390866,0.2734840999990651,2.212984804138868,4.849154321670638
0.3600782329845563,0.4799931332870856,2.195421886742781,3.40645593010412
0.11455646090869571,0.3021641220190554,4.92198072513547,4.366676099267363
0.3263784542176727,0.4029435115651102,1.0961629630405803,4.862029314609207
0.3380808872590263,0.2696038411545256,3.1881637336567694,4.657819926647705
0.4910251200288792,0.2634853583635464,3.907983169077413,4.538012876911933
0.160245492876345,0.1931586833252956,2.825096727315519,2.261779854027881
0.4899531783699477,0.4095090892073646,3.84546324855805,1.0184220079166
0.20173013962873343,0.3503175111229162,2.466949579828948,3.280934776411182
0.18562199283625214,0.2888440236414643,4.448561526334581,1.8137269182511462
0.23521381876921846,0.2959632482188974,1.7746734577821606,4.435394181770177
0.20815074563671143,0.45099177395428314,2.2215516455023137,3.5640378314893173
0.42368510231924195,0.48448945367512464,3.0988553353336767,2.3897660315322433
0.33111297938355594,0.45261337022714376,4.9427729004128125,3.999096320858425
0.35872587398520084,0.45384819778274366,3.904925617097277,3.1325750213201857
0.12440876824017968,0.14676844528238792,3.58032133582204,4.693679600481524
0.265494324387308,0.4407853529526594,3.452054447968976,1.5607021124638836
0.4326925604682891,0.4414226421751294,1.991419521995768,3.4929317633692474
0.2773157536212476,0.10125248741750098,4.839208260207387,2.061967284186948
0.41902960162536507,0.1996212044703433,1.4203462770729898,4.119683312666041
0.3110506108920098,0.19165260623507507,3.1253951670316376,3.202389471655578
0.17954806625431383,0.15569998258909462,1.2785828750978068,3.838688796611267
0.43493483060849814,0.13474868746911703,3.7067736889163214,4.420486639673533
0.11455271589697498,0.4703069169255245,1.1016028399104059,4.445495944338567
0.290640067389276,0.314198281379025,3.8261314885253377,3.507301527036905
0.2287011925008347,0.15320266791876797,4.4775111083836565,2.4710210781843758
0.19915234406355992,0.26463686323990643,1.8020456210728373,1.8925046769278682
0.3271847049539556,0.3889887390097263,2.702193599243593,1.3078475739393474
0.33331715058591166,0.38829614410936764,1.8421817582932567,3.571317869838329
0.3884988325971451,0.2088990785342457,3.4610593863650116,2.0725383909819755
0.2909389798907983,0.19611149566697783,1.5205442560592424,1.4424996774698169
0.4344709522101351,0.13998995915464507,2.691635452065335,2.280278074611438
0.4875664256738701,0.36777686785610164,2.65355364360106,1.4920021927233176
0.4414005600831513,0.3429615545564987,4.345609058792243,2.259338590863136
0.47352340911253676,0.177562782074056,2.8049656679629633,3.376967909253289
0.45032780166854225,0.1977097365991937,3.2053608513268106,4.913007489850051
0.4058236161948351,0.35722731766929283,4.6359693688016055,2.930557096412061
0.2286183791260588,0.392974335223485,3.292046238867097,3.0627365273973153
0.1387149066157024,0.11040149085654614,1.2555593385644368,2.7029642356316357
0.282369719786733,0.46152435319293617,2.992117652262408,2.320927702127846
0.2839742528952749,0.11448499242514734,1.197692497573395,3.559078519838425
0.42015336673722214,0.27248061502847043,3.7681051646358616,1.0821159832352913
0.4737897572663088,0.34335978471155626,1.2322180279298989,1.8722151212723626
0.3209142160137171,0.2359836396076096,2.345380436663949,1.6318214359467964
0.23298360596279438,0.2713716722334575,2.6242517088839543,2.70032304364626
0.17293846772395555,0.21877644939474045,2.726660998191533,3.896985368121398
0.3129787566091574,0.22139961156360438,4.97385688145376,1.2415782808114608
0.4669699058968315,0.22562845705871828,1.8552667883170821,3.584819540592309
0.2766486032980958,0.4997772620225186,4.504644534802191,4.436075869839455
0.2537261191763599,0.2354371286782155,3.4713298487594333,1.60208788850428
0.16333701447553894,0.4378960952816978,2.33562534650663,4.372577646903458
0.4167755262108709,0.491751496524654,3.7352421921171937,3.985164465385238
0.39247141885870074,0.4862382444887915,4.007592151249604,4.929739438784136
0.26241286832547106,0.24197510744365636,4.70137052863993,1.120590704407327
0.3243291718458404,0.19346408921130165,2.3987269882887317,1.1824297797406569
0.12636728305747502,0.2124768475182509,2.345385779406093,4.089892095635051
0.3967151077046456,0.27197105744797573,3.644857032197881,4.16995586350539
0.39118604558318637,0.12976369525049167,4.595507564165713,3.889713205062683
0.48367644829571177,0.324624806657123,2.846745751604736,2.8781683214119287
0.2820496660564181,0.39072999337924175,3.0271133919869913,1.0426013128459424
0.4087196647097491,0.1789950442395079,1.94917490486627,2.271576730416508
0.2428504844706379,0.16656552279827885,2.488673563098663,4.706481792771688
0.4557149902691058,0.11223824744782177,1.7114866697019675,4.504689938121623
0.4858135568419578,0.10938786867014727,1.9584743832636295,3.4337032503319014
0.3321723512270993,0.10996123257501536,3.4345774034525363,4.469951874239761
0.1306989704083435,0.21223457032103107,4.049782403067886,2.7685766577268893
0.41444197032104535,0.39910104701389837,2.309864127205566,2.940608563094134
0.4779459208669343,0.17616866432546843,2.453061308871498,1.240658827192214
0.33526396819165083,0.38749631132007367,2.7330899185454456,2.136485517916742
0.18171357153333717,0.3080614898132398,1.5253968154102422,1.8311044488018426
0.12228165915515588,0.16661788680478085,3.780881281424718,1.4312890334768795
0.4857557481978946,0.45177842173305127,4.810313179966456,4.7496884475517644
0.22536299246758837,0.29302253336862827,4.208358754735286,3.6288360711258765
0.35714947500765915,0.11543689053185142,3.9884920483369397,4.511577172092069
0.44366601301816544,0.3184560499105624,1.8436061610402898,3.609153560492711
0.20869792763526152,0.4303155325272091,3.26703880752905,3.5421952027971555
0.14789938564686989,0.21751316765704437,1.09368773784984,1.1899367963938783
0.13170953368315008,0.46228070665019916,2.7591445322107857,1.1924625406454723
0.21629349227663364,0.4883005172920556,2.8843997287415544,1.9902965450870074
0.4623264424614647,0.4893365425278381,3.64510572172538,2.665160321459198
0.34829209737272326,0.11748231132746333,1.336630991395448,3.6091965593903925
0.15379347156449086,0.11414825747324464,3.1123650375041088,2.7358205694234448
0.486365068712052,0.3615841531192937,1.2501148258810986,4.651043080427667
0.35538653800102227,0.1924070946277083,1.0539902862755977,3.7335527090918603
0.12697402568760616,0.43666357324966965,1.1640256905397983,1.0289524577953921
0.41833692058900607,0.15269009764001798,2.6474708022286455,2.83268347346342
0.224282974570228,0.21590598645713507,2.3635705509625353,1.8051364523647564
0.15685159570162935,0.39545951505197985,2.056277611278566,4.01906166891774
0.4920747196566071,0.1529849715281107,4.559405789197541,3.557456042420994
0.2311878054236141,0.3368731429161196,2.9779811835745145,3.313893530953992
0.12653933982096843,0.42500996796605517,4.876946359606977,2.6675528601307343
0.45350325654575097,0.47382744070838967,2.6603541698160873,3.865274217170839
0.20111748305845822,0.30593606353182273,2.750734223997915,3.784694914971177
0.2670180398529423,0.23206969619604997,4.253088921551597,2.08847737815153
0.4125432071027876,0.3932641834787377,4.825699421425038,3.7462481818819207
0.33949068858954307,0.17019678690505372,4.415431727446468,3.570172405623424
0.11688497697842176,0.4536497925587263,1.833302473987719,3.2509403376789994
0.24451710997121792,0.17562873312304836,2.6264647417442184,2.903443874546962
0.4962667257782505,0.3987363721386519,4.514150752610196,2.9198385003588863
0.12257332148732383,0.11623402509685264,3.1490341574323244,4.500310262839589
0.2788006535614671,0.32242671718870886,2.3661533799482006,2.6004418287401156
0.12559412234338457,0.2887056624425087,3.3749307039900183,3.513241357663624
0.4556934204167904,0.34960433914617967,1.501780492823202,4.70476275104711
0.1630599643140173,0.3757030494731465,1.8662884816407885,1.7340829104723845
0.284657614889256,0.15802856189091977,4.425209745792848,1.4710065445997733
0.3008011056399551,0.1937234560328215,4.2506855962537236,1.4410065040817672
0.14570123197267285,0.3420166155226896,2.8465800893505735,3.702196648804396
0.3187140617660289,0.49252673479735376,4.859282648524575,4.001569886115853
0.1702178900614685,0.16100932512533614,2.9290400631432876,2.769356771644631
0.11939797004267483,0.48339866782257157,3.0461065969068857,3.7913412002944877
0.3202519160395645,0.1590506507999302,4.058691687572082,1.046270981794251
0.1314746138723205,0.1736677044772975,3.8523948923167595,3.7095144260437687
0.27547379936937333,0.2862782568208464,2.5646885278487064,2.1070680919614846
0.21044747378505574,0.25322153041656636,1.8934589500836676,3.022151474309272
0.37472621133881023,0.48733224012392806,4.305471767791296,3.0723253259919865
0.32087850245106,0.37002539952165037,1.0485285183417368,3.8637769808713767
0.20587592476091318,0.17989042468881672,2.4711567780031327,4.916928182807601
0.4348229503962243,0.41997169834808723,2.6728024240824686,4.539679422976496
0.3044145727853037,0.34068038899318936,4.016547753926625,3.168076107990064
0.46179926867344046,0.26341416565144393,4.656316000805035,3.462955061941841
0.380486760581772,0.429295609768085,3.692532504949062,2.328837994592866
0.15770150584136752,0.2795987883708797,1.1884469333862455,4.486885101766768
0.11519391911560835,0.3173300766765562,3.8646591178673795,2.152005714310844
0.2105496011292808,0.49045190691015017,4.555779829773217,2.4011877125759273
0.34595482893047635,0.25679005159115376,2.2153543795057375,3.310934053332634
0.20080024142568265,0.3539406814499445,1.6678457121593562,3.8021490077997093
0.39532029783757594,0.1310586141869976,1.8170167529680716,1.1512078309140321
0.13214997390702826,0.17486456686531426,3.419029324721163,1.4264476846133212
0.3244612999892148,0.13747787714625465,4.8947661877315225,2.4070384912676186
0.13343803934439125,0.23139552393909898,1.8300754048826269,4.258473205789148
0.4915720484250722,0.27413373396406093,4.777479000736449,4.0052300301318216
0.4612563620687852,0.13171979597514324,1.9504103590110562,2.601453699581181
0.1819462703855689,0.26716016873427706,4.920617108755458,1.8575426589239363
0.3295178175664596,0.4941184190211122,1.1418793029835266,1.5276418794031397
0.28749755785539177,0.4424932445496935,4.418716918977838,1.908140838670426
0.3499577848352573,0.14485844210679125,3.1176506223877185,4.557416457730026
0.3306779138310906,0.32935167903343815,1.3846050961791692,1.4048889860190457
0.490684009435157,0.11981922421706122,4.039816963300893,3.232262840834074
0.18099718034075699,0.3241680973244357,3.8993528045140904,2.226326809785075
0.4402552481924332,0.4094855543087442,2.4842346552151238,1.0625760335425065
